EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
145898924,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 19:50,13492976,Ten Bears,0,47.867755422,42.5332181525077211821392869052710141064,1,95,42,1000,20,0,1471.5,639.18
145898924,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 19:50,15140550,Jake Peter,0,13,12.2536566980243036747557442569764516638,1,26,11.5,890,10.5,0,8244.5,1314.78
145898929,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 20:20,8587843,Mandamus,0,27,22.6804894979621735587437820676953346393,24.5586040741799245922014967539790042307,46,24,1000,16.5,7.5,5368.14,1797.5
145898929,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 20:20,14709669,Small Bit Of Love,1,4.9,3.99288690784258009604856424290837257146,3.46956900414772338688753728025537704243,4.9,2.94,4.7,1.01,1203.74,89022.2,64660.58
145898904,IRE / Ballin  23rd Jul,1m2f Stks,23-07-2018 17:50,7400961,Voluptueux,0,133.7142991993588,102.442056077058712934813300015260710994,112.745770422589504987236233108576840367,260,110,1000,150,4,770.54,64.48
145898934,IRE / Ballin  23rd Jul,1m5f Mdn,23-07-2018 20:50,13099946,Social Bandit,0,540.134224008466,367.051453011461766766846911903596349341,73.3317022534475180918003632351423808726,940,80,1000,130,12,1026.54,231.88
145898934,IRE / Ballin  23rd Jul,1m5f Mdn,23-07-2018 20:50,125324,Treasure Chest,0,3.3500014371181708,3.28520653929514507910108442522904368483,3.26995023470949504556617101564555181328,3.8,3.1,800,2.02,1152.42,113880.82,18205.18
145898924,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 19:50,10001004,Tessonna,0,120,50.9959830940895283120937294014919673907,1,130,42,1000,110,0,2060.64,83.72
145898924,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 19:50,11082745,Lleyton,0,19,14.5326749921484697711577175699156056845,1,24,13.5,1000,9.2,0,6910.6,2588.04
145898924,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 19:50,10250829,Ted Bach,0,19,12.5021805283242110282443956006993153424,1,19.5,9.4,210,8,0,8453.74,1670.72
145898914,IRE / Ballin  23rd Jul,1m2f Hcap,23-07-2018 18:50,12788241,Stormy Tale,1,13.5,11.3557301310395967175814473235130951566,11.7171352134342901398229556029696241762,15.5,11,16.5,1.03,54.38,9907.42,12921.82
145898914,IRE / Ballin  23rd Jul,1m2f Hcap,23-07-2018 18:50,17226157,A Few Bob Short,0,4.3,4.43737813018253980314545313004690215016,6.87904955606624307539859951918722414332,7.2,4.2,1000,2.78,359.58,65173.64,11290.98
145898914,IRE / Ballin  23rd Jul,1m2f Hcap,23-07-2018 18:50,14925616,Divine Approach,0,15.207537342744935,14.0064190091971326539926539945675177516,16.8098514982567058026475587224619426377,19.5,12.5,230,19.5,13.52,10326.5,438.36
145898914,IRE / Ballin  23rd Jul,1m2f Hcap,23-07-2018 18:50,16413121,Dream Point,0,9.2,7.64360476046980672424334119796957799057,5.9806056937330937474547264232289660644,10,5.89,1000,3.5,493.08,26854.92,4897.74
145898929,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 20:20,10452276,Bibliotheca,0,3.559053123825688,3.72434074502801218311512529640742725762,6.01140733779386090149690399853077266724,7,3.5,1000,2.82,1101.72,66668.6,18371.12
145898904,IRE / Ballin  23rd Jul,1m2f Stks,23-07-2018 17:50,5166490,Thomas Omalley,0,7.555424504851834,5.35485521164491698897068360091654781164,5.40409244158947184949015807963055087494,7.6,4.7,1000,7,57.9,47216.42,2890.8
145898904,IRE / Ballin  23rd Jul,1m2f Stks,23-07-2018 17:50,7855528,Seeking Truth,0,190,192.689446854302137889492952950396337038,159.992961653039017906890219371996093344,430,130,990,2.1,8.2,688,8049.1
145898904,IRE / Ballin  23rd Jul,1m2f Stks,23-07-2018 17:50,11440911,Markus Twain,0,224.3470992968767,135.254798617802073296890054664918002623,1,390,36,1000,44,0,848,368
145898934,IRE / Ballin  23rd Jul,1m5f Mdn,23-07-2018 20:50,5999461,Little Princess,0,226.04704392719418,166.485371383370547564666605106709865496,786.63551590314478246907618125378068422,300,130,1000,26,.08,1980.42,875.64
145898919,IRE / Ballin  23rd Jul,1m2f Hcap,23-07-2018 19:20,10132203,Palmones,0,60,41.0106194595699832810729235156396113614,19.6596024425953448756415212736554239924,65,28,1000,46,25.4,3112.88,474.86
145898924,IRE / Ballin  23rd Jul,1m5f Hcap,23-07-2018 19:50,12956654,Almontaser,0,9.726276549,8.60130266158232566973625663540638340912,12.7482857195116879858727479387937553583,12,8,1000,5,29.26,15310.98,3243
145898909,IRE / Ballin  23rd Jul,1m2f Mdn,23-07-2018 18:20,14725067,William Of Wykeham,0,251.09271472279798,167.885385362423945818134448206108644897,86.8241374674184524445529322430309575389,350,65,1000,230,20,1162.5,84.26
145898904,IRE / Ballin  23rd Jul,1m2f Stks,23-07-2018 17:50,5512033,Rise Again,0,9.4,8.06271026540635469455275246259769115021,11.7108508568597358501194159044886081177,13,7.6,1000,8.4,6,15842.16,3018.2
145898904,IRE / Ballin  23rd Jul,1m2f Stks,23-07-2018 17:50,266111,Dolly Rose,0,180,137.322519684499455752093958706039938162,1,380,120,990,85,0,616.02,80.82
