EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
108006793,GB / Wolv 22nd Jan,7f Mdn Stks,22-01-2013 14:00,4205991,Elusive,0,294.43468750936904,500.970108279666900261704830383779497394,495.783811351515555073537374494550758396,970,170,1000,150,49.7,2044.92,194.02
108006793,GB / Wolv 22nd Jan,7f Mdn Stks,22-01-2013 14:00,5603172,Peak Storm,0,4.268756735554051,5.41587097319732171983131377132403406248,6.97148010457574885272675799279365774287,7.8,3.85,880,3.95,909.24,134677.1,6182.74
108006793,GB / Wolv 22nd Jan,7f Mdn Stks,22-01-2013 14:00,6439677,Village Green,0,46.49819951121374,49.0918502429401479596538948359790776771,28.1458447738296817148957198154100389067,65,22,1000,12.5,228.78,8138.28,1466.44
108006793,GB / Wolv 22nd Jan,7f Mdn Stks,22-01-2013 14:00,6854869,Lady Malet,0,2.126734953613498,1.89550614590244168140417085998579532989,1.78192251679533162456278300451094522913,2.22,1.71,1000,2,10101.74,739488.78,41954.68
108006793,GB / Wolv 22nd Jan,7f Mdn Stks,22-01-2013 14:00,6932541,Polar Forest,0,16.5,10.7178100579356385869304961978299699357,8.39216021312624264389876351319031897386,16,8.2,1000,13.5,757.12,45932.18,1599
108006793,GB / Wolv 22nd Jan,7f Mdn Stks,22-01-2013 14:00,6965199,Always Fabulous,0,8.9762208682901,7.8046659917828202266739290597636480188,8.66173997234287177488067087534521191378,10.5,6.6,880,3,856.3,73381.92,12478.36
108006793,GB / Wolv 22nd Jan,7f Mdn Stks,22-01-2013 14:00,6999147,Street Battle,1,11.316222476379481,19.7856913539377911632768361324359333469,24.0963529912683616261940899960077253711,50,9.6,13,1.01,273.8,20224.44,72298.4
108006795,GB / Wolv 22nd Jan,7f Hcap,22-01-2013 14:35,6444338,Hazza The Jazza,0,3.7854615061881836,3.15091364473550438676219927434992215578,2.58923875001809167318075506894038953911,4,2.48,890,3.05,3627.8,309942.32,18391.52
108006795,GB / Wolv 22nd Jan,7f Hcap,22-01-2013 14:35,6476181,Red Gift,0,20.494472410643432,21.0419148448902558497856574971972334634,11.7479115047779628002291045563086809733,28,11,1000,10.5,718.84,64230.44,6114.74
108006795,GB / Wolv 22nd Jan,7f Hcap,22-01-2013 14:35,6775538,Ashamaly,1,1.481727698757115,1.53678689352910293654647669159558918165,1.88540003311092307031095789276985061051,1.95,1.43,1.51,1.01,9017.84,996749.24,98442.8
