EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
201628974,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:30,40290239,Sally Golightly,0,6.77806746,2.95704975106320479949928549325071484536,1,1,1001,1,1001,0,933.22,67.96
201628974,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:30,17063505,Aurora Princess,0,5.139119903236278,3.34873384196222741791774205682001953349,1,1,1001,1,1001,0,1495.1,30.56
201628989,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 20:00,43360661,Derrinlaur Spender,0,13.053222151212104,6.00023222491229803844063441869657591778,1,14,14,1,1001,0,809.56,0
201628989,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 20:00,9467265,Fit For Function,0,5.492158400345688,3.11683583813130941422356362712794404308,1,5,5,1,1001,0,1347.72,8.98
201628964,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 17:30,36476501,Jaafel,1,1.7855078044519908,1.48155023903354184815322112334375926211,1.78880286503222805557028937096640364215,1.75,1.75,1,1001,8.94,6266.1,1011
201628964,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 17:30,36062780,Aleksey Tolstoy,0,7.9255203322228045,5.0568959593463952752474828148603692014,1,6.4,6.4,1,1001,0,1742.9,42.34
201628969,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:00,40503636,Butterfly Garden,1,2.02,2.04177288397388703186048071406980112595,2.07977489523368581680475928934652269335,1,1001,1.7,1.7,4,3098.62,625.6
201628969,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:00,41080582,Vlad The Impaler,0,4.36451314565842,4.48705401278385625208123418153672056109,1,1,1001,1,1001,0,710.66,38.98
201628969,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:00,40998876,Auriela,0,32.11664469126306,29.7426994105914821047353207003099342155,1,40,27,1,1001,0,76.1,5.72
201628969,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:00,45030331,Ysobel,0,8.2,8.2283704383434524381737217144534410963,8.82994244992299306600096489290803712593,8.4,8.4,1,1001,4,556.34,42.76
201628969,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:00,39502157,Yokkell,0,1.848363074701738,1.93573304926403644875940183930985826532,2.0689393373301101321514317894679000577,1.92,1.82,1,1001,8,4250.36,69.98
201628969,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:00,40920723,Ruby Jules,0,6.605540166281754,6.38280051186480201581484352797514393454,1,1,1001,1,1001,0,569.58,35
201628979,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 19:00,47194554,Hilltops Surprise,0,3.55,3.42754658763444030128449579912147614321,3.96998789729931850527709099585419189417,3.6,3.6,1,1001,8,1138.12,9.94
201628979,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 19:00,45129120,Lazer Port,1,5.1,4.83463649043831501984583170253604509396,4.90998322875214063168104685033203791588,1,1001,1,1001,7.88,725.32,14.42
201628994,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 20:30,38872982,Sprawlers Revelry,0,87.68042675525652,32.4247367334296923394590130084658269668,8.83751352106472501536583379619961072633,130,34,1,1001,7.94,242.15,0
201628984,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 19:30,45225927,In The Giving,1,3.05,3.06843542186037915569169666778526265846,1,2.8,2.8,1,1001,0,1159.06,216.78
201628984,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 19:30,43898373,Calgary Mounty,0,3.972798259572956,4.40494932050638112894022560462044692844,1,4.5,4.5,1,1001,0,729.76,18.04
201628984,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 19:30,45172598,Water Mint,0,7.6,7.7183041632659385077610446036214260026,1,1,1001,1,1001,0,231.84,14.36
201628989,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 20:00,961572,Hands Down,0,6.326600637609954,5.78355801741668104246973959675000569087,1,9.4,8.4,1,1001,0,1898.92,.2
201628964,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 17:30,38519631,Bringsty,0,1.706549165,1.39085780069520322229355519266458840358,2.27135557535772139174903735405440936272,1.69,1.69,1,1001,28.54,5247.36,289.84
201628964,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 17:30,20568186,Purdeys Gift,1,6.4,3.58845252006090669365254798346842522906,2.73996070588739204306302749329577640372,4.7,4.7,1,1001,2.4,2096.14,425.32
201628964,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 17:30,6567775,Thunder Rain,0,11.168997642346657,6.18785107660680975184093989114124713284,1,12,12,50,50,0,630.68,51.78
201628984,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 19:30,44081475,Camilla Gherardini,1,2.26,2.40122304027019390985467156531888481434,1.94998109682284494643558361681331011078,1,1001,1,1001,3.94,2020.56,385.64
201628984,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 19:30,45005600,Duke Of Leggagh,0,3.15,3.18805089416048867102333601074473159657,2.74163677784330918755446218091497586606,3.2,3.15,1,1001,46.14,1882.46,3.46
201628974,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:30,6789009,Bay Of Bengal,0,1.37,1.30253676306810581099129570366185102182,1.34379995566605597770656049565782448727,1.41,1.35,1.3,1.3,86.46,9839.38,780.52
201628974,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 18:30,36218084,Disco Boots,1,2.6,1.68918260753113427746195103637858807885,1,1,1001,1,1001,0,2156.16,247.2
201628989,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 20:00,40124769,It Might Be You,0,4.740519483732058,2.49038942300613948557883423388937147568,3.5193958010069983216694638842268596219,1,1001,1,1001,12,1358.42,0
201628964,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 17:30,39726778,Boston Rocket,0,68.1193377325125,23.338005768855646510005200665401981753,1,130,42,1,1001,0,366.68,3.34
201628994,IRE / Sligo 3rd Aug,To Be Placed,03-08-2022 20:30,21306067,Morning Dew,0,5.599356297,3.79071416440217391304347826086956521739,1,5.3,5.3,1,1001,0,1884.16,0
